abstract_sku,metric_name,raw_value,store,locale
M75685,random,0,DE,"de_DE,en_US"
M75686,pdp_impressions,1235,DE,"de_DE,en_US"
M75686,top_seller,215,DE,"de_DE,en_US"
M75686,random,0,DE,"de_DE,en_US"
M75700,pdp_impressions,2003,DE,"de_DE,en_US"
M75700,top_seller,204,DE,"de_DE,en_US"
M75700,random,0,DE,"de_DE,en_US"
M75727,pdp_impressions,2338,DE,"de_DE,en_US"
M75727,top_seller,17,DE,"de_DE,en_US"
M75727,random,0,DE,"de_DE,en_US"
M75730,pdp_impressions,1723,DE,"de_DE,en_US"
M75730,top_seller,29,DE,"de_DE,en_US"
M75730,random,0,DE,"de_DE,en_US"
M766,pdp_impressions,2267,DE,"de_DE,en_US"
M766,top_seller,127,DE,"de_DE,en_US"
M766,random,0,DE,"de_DE,en_US"
M767,pdp_impressions,2635,DE,"de_DE,en_US"
M767,top_seller,25,DE,"de_DE,en_US"
M767,random,0,DE,"de_DE,en_US"
M768,pdp_impressions,17686,DE,"de_DE,en_US"
M768,top_seller,135,DE,"de_DE,en_US"
M768,random,0,DE,"de_DE,en_US"
M769,pdp_impressions,6046,DE,"de_DE,en_US"
M769,top_seller,49,DE,"de_DE,en_US"
M769,random,0,DE,"de_DE,en_US"
M770,pdp_impressions,7187,DE,"de_DE,en_US"
M770,top_seller,275,DE,"de_DE,en_US"
M770,random,0,DE,"de_DE,en_US"
M771,pdp_impressions,1213,DE,"de_DE,en_US"
M771,top_seller,119,DE,"de_DE,en_US"
M771,random,0,DE,"de_DE,en_US"
M78380,pdp_impressions,3876,DE,"de_DE,en_US"
M78380,top_seller,48,DE,"de_DE,en_US"
M78380,random,0,DE,"de_DE,en_US"
M787,pdp_impressions,3670,DE,"de_DE,en_US"
M787,top_seller,122,DE,"de_DE,en_US"
M787,random,0,DE,"de_DE,en_US"
M788,pdp_impressions,1748,DE,"de_DE,en_US"
M788,top_seller,44,DE,"de_DE,en_US"
M788,random,0,DE,"de_DE,en_US"
M789,pdp_impressions,3554,DE,"de_DE,en_US"
M789,top_seller,154,DE,"de_DE,en_US"
M789,random,0,DE,"de_DE,en_US"
M79890,pdp_impressions,4954,DE,"de_DE,en_US"
M79890,top_seller,183,DE,"de_DE,en_US"
M79890,random,0,DE,"de_DE,en_US"
M79892,pdp_impressions,4922,DE,"de_DE,en_US"
M79892,top_seller,67,DE,"de_DE,en_US"
M79892,random,0,DE,"de_DE,en_US"
M79932,pdp_impressions,8447,DE,"de_DE,en_US"
M79932,top_seller,29,DE,"de_DE,en_US"
M79932,random,0,DE,"de_DE,en_US"
M80392,pdp_impressions,3689,DE,"de_DE,en_US"
M80392,top_seller,127,DE,"de_DE,en_US"
M80392,random,0,DE,"de_DE,en_US"
M83,pdp_impressions,2766,DE,"de_DE,en_US"
M83,top_seller,31,DE,"de_DE,en_US"
M83,random,0,DE,"de_DE,en_US"
M84,pdp_impressions,7368,DE,"de_DE,en_US"
M84,top_seller,75,DE,"de_DE,en_US"
M84,random,0,DE,"de_DE,en_US"
M85,pdp_impressions,1878,DE,"de_DE,en_US"
M85,top_seller,38,DE,"de_DE,en_US"
M85,random,0,DE,"de_DE,en_US"
M852,pdp_impressions,10557,DE,"de_DE,en_US"
M852,top_seller,27,DE,"de_DE,en_US"
M852,random,0,DE,"de_DE,en_US"
M856,pdp_impressions,3124,DE,"de_DE,en_US"
M856,top_seller,477,DE,"de_DE,en_US"
M856,random,0,DE,"de_DE,en_US"
M857,pdp_impressions,264,DE,"de_DE,en_US"
M857,top_seller,82,DE,"de_DE,en_US"
M857,random,0,DE,"de_DE,en_US"
M858,pdp_impressions,3759,DE,"de_DE,en_US"
M858,top_seller,25,DE,"de_DE,en_US"
M858,random,0,DE,"de_DE,en_US"
M859,pdp_impressions,3619,DE,"de_DE,en_US"
M859,top_seller,20,DE,"de_DE,en_US"
M859,random,0,DE,"de_DE,en_US"
M86,pdp_impressions,12965,DE,"de_DE,en_US"
M86,top_seller,4,DE,"de_DE,en_US"
M86,random,0,DE,"de_DE,en_US"
M86938,pdp_impressions,1672,DE,"de_DE,en_US"
M86938,top_seller,283,DE,"de_DE,en_US"
M86938,random,0,DE,"de_DE,en_US"
M86939,pdp_impressions,7652,DE,"de_DE,en_US"
M86939,top_seller,24,DE,"de_DE,en_US"
M86939,random,0,DE,"de_DE,en_US"
M87,pdp_impressions,972,DE,"de_DE,en_US"
M87,top_seller,10,DE,"de_DE,en_US"
M87,random,0,DE,"de_DE,en_US"
M87416,pdp_impressions,83,DE,"de_DE,en_US"
M87416,top_seller,66,DE,"de_DE,en_US"
M87416,random,0,DE,"de_DE,en_US"
M87464,pdp_impressions,4133,DE,"de_DE,en_US"
M87464,top_seller,101,DE,"de_DE,en_US"
M87464,random,0,DE,"de_DE,en_US"
M87599,pdp_impressions,1054,DE,"de_DE,en_US"
M87599,top_seller,134,DE,"de_DE,en_US"
M87599,random,0,DE,"de_DE,en_US"
M88181,pdp_impressions,5,DE,"de_DE,en_US"
M88181,top_seller,26,DE,"de_DE,en_US"
M88181,random,0,DE,"de_DE,en_US"
M88182,pdp_impressions,1108,DE,"de_DE,en_US"
M88182,top_seller,81,DE,"de_DE,en_US"
M88182,random,0,DE,"de_DE,en_US"
M88184,pdp_impressions,800,DE,"de_DE,en_US"
M88184,top_seller,16,DE,"de_DE,en_US"
M88184,random,0,DE,"de_DE,en_US"
M90737,pdp_impressions,1417,DE,"de_DE,en_US"
M90737,top_seller,27,DE,"de_DE,en_US"
M90737,random,0,DE,"de_DE,en_US"
M90799,pdp_impressions,7755,DE,"de_DE,en_US"
M90799,top_seller,50,DE,"de_DE,en_US"
M90799,random,0,DE,"de_DE,en_US"
M90800,pdp_impressions,2018,DE,"de_DE,en_US"
M90800,top_seller,92,DE,"de_DE,en_US"
M90800,random,0,DE,"de_DE,en_US"
M90802,pdp_impressions,1577,DE,"de_DE,en_US"
M90802,top_seller,16,DE,"de_DE,en_US"
M90802,random,0,DE,"de_DE,en_US"
M90804,pdp_impressions,7520,DE,"de_DE,en_US"
M90804,top_seller,77,DE,"de_DE,en_US"
M90804,random,0,DE,"de_DE,en_US"
M90805,pdp_impressions,2651,DE,"de_DE,en_US"
M90805,top_seller,115,DE,"de_DE,en_US"
M90805,random,0,DE,"de_DE,en_US"
M90806,pdp_impressions,6905,DE,"de_DE,en_US"
M90806,top_seller,95,DE,"de_DE,en_US"
M90806,random,0,DE,"de_DE,en_US"
M90810,pdp_impressions,1031,DE,"de_DE,en_US"
M90810,top_seller,279,DE,"de_DE,en_US"
M90810,random,0,DE,"de_DE,en_US"
M90850,pdp_impressions,17661,DE,"de_DE,en_US"
M90850,top_seller,11,DE,"de_DE,en_US"
M90850,random,0,DE,"de_DE,en_US"
M90851,pdp_impressions,5815,DE,"de_DE,en_US"
M90851,top_seller,14,DE,"de_DE,en_US"
M90851,random,0,DE,"de_DE,en_US"
service-001,pdp_impressions,595,DE,"de_DE,en_US"
service-001,top_seller,51,DE,"de_DE,en_US"
service-001,random,0,DE,"de_DE,en_US"
service-002,pdp_impressions,4673,DE,"de_DE,en_US"
service-002,top_seller,18,DE,"de_DE,en_US"
service-002,random,0,DE,"de_DE,en_US"
service-003,pdp_impressions,1045,DE,"de_DE,en_US"
service-003,top_seller,71,DE,"de_DE,en_US"
service-003,random,0,DE,"de_DE,en_US"
service-004,pdp_impressions,1629,DE,"de_DE,en_US"
service-004,top_seller,4,DE,"de_DE,en_US"
service-004,random,0,DE,"de_DE,en_US"
SS-BV-1001,pdp_impressions,7037,DE,"de_DE,en_US"
SS-BV-1001,top_seller,56,DE,"de_DE,en_US"
SS-BV-1001,random,0,DE,"de_DE,en_US"
TS-PT100-202,pdp_impressions,6352,DE,"de_DE,en_US"
TS-PT100-202,top_seller,58,DE,"de_DE,en_US"
TS-PT100-202,random,0,DE,"de_DE,en_US"
IE-1103,pdp_impressions,2502,DE,"de_DE,en_US"
IE-1103,top_seller,163,DE,"de_DE,en_US"
IE-1103,random,0,DE,"de_DE,en_US"
CP-2080,pdp_impressions,3047,DE,"de_DE,en_US"
CP-2080,top_seller,83,DE,"de_DE,en_US"
CP-2080,random,0,DE,"de_DE,en_US"
GS-HE-4002,pdp_impressions,7143,DE,"de_DE,en_US"
GS-HE-4002,top_seller,241,DE,"de_DE,en_US"
GS-HE-4002,random,0,DE,"de_DE,en_US"
SB-H1500,pdp_impressions,4863,DE,"de_DE,en_US"
SB-H1500,top_seller,105,DE,"de_DE,en_US"
SB-H1500,random,0,DE,"de_DE,en_US"
CRPU-0032,pdp_impressions,2071,DE,"de_DE,en_US"
CRPU-0032,top_seller,19,DE,"de_DE,en_US"
CRPU-0032,random,0,DE,"de_DE,en_US"
FGV-2502,pdp_impressions,3921,DE,"de_DE,en_US"
FGV-2502,top_seller,4,DE,"de_DE,en_US"
FGV-2502,random,0,DE,"de_DE,en_US"
STL-7010,pdp_impressions,1009,DE,"de_DE,en_US"
STL-7010,top_seller,67,DE,"de_DE,en_US"
STL-7010,random,0,DE,"de_DE,en_US"
HP-ECO-45K,pdp_impressions,264,DE,"de_DE,en_US"
HP-ECO-45K,top_seller,64,DE,"de_DE,en_US"
HP-ECO-45K,random,0,DE,"de_DE,en_US"
DPS-1600,pdp_impressions,468,DE,"de_DE,en_US"
DPS-1600,top_seller,21,DE,"de_DE,en_US"
DPS-1600,random,0,DE,"de_DE,en_US"
HPCP-3020,pdp_impressions,1343,DE,"de_DE,en_US"
HPCP-3020,top_seller,79,DE,"de_DE,en_US"
HPCP-3020,random,0,DE,"de_DE,en_US"
BISP-7001,pdp_impressions,8741,DE,"de_DE,en_US"
BISP-7001,top_seller,293,DE,"de_DE,en_US"
BISP-7001,random,0,DE,"de_DE,en_US"
SSV-DN40-225,pdp_impressions,264,DE,"de_DE,en_US"
SSV-DN40-225,top_seller,38,DE,"de_DE,en_US"
SSV-DN40-225,random,0,DE,"de_DE,en_US"
VSB-2500,pdp_impressions,4790,DE,"de_DE,en_US"
VSB-2500,top_seller,8,DE,"de_DE,en_US"
VSB-2500,random,0,DE,"de_DE,en_US"
IBP-SS-09,pdp_impressions,476,DE,"de_DE,en_US"
IBP-SS-09,top_seller,141,DE,"de_DE,en_US"
IBP-SS-09,random,0,DE,"de_DE,en_US"
DCA-900,pdp_impressions,10605,DE,"de_DE,en_US"
DCA-900,top_seller,85,DE,"de_DE,en_US"
DCA-900,random,0,DE,"de_DE,en_US"
DTC-920,pdp_impressions,877,DE,"de_DE,en_US"
DTC-920,top_seller,1,DE,"de_DE,en_US"
DTC-920,random,0,DE,"de_DE,en_US"
ET-HS-120,pdp_impressions,3659,DE,"de_DE,en_US"
ET-HS-120,top_seller,178,DE,"de_DE,en_US"
ET-HS-120,random,0,DE,"de_DE,en_US"
HP-IND-60K,pdp_impressions,691,DE,"de_DE,en_US"
HP-IND-60K,top_seller,183,DE,"de_DE,en_US"
HP-IND-60K,random,0,DE,"de_DE,en_US"
SPK-CP-SBK,pdp_impressions,595,DE,"de_DE,en_US"
SPK-CP-SBK,top_seller,41,DE,"de_DE,en_US"
SPK-CP-SBK,random,0,DE,"de_DE,en_US"
SPK-BLR-IGN,pdp_impressions,10593,DE,"de_DE,en_US"
SPK-BLR-IGN,top_seller,159,DE,"de_DE,en_US"
SPK-BLR-IGN,random,0,DE,"de_DE,en_US"
SPK-VLV-PACK,pdp_impressions,4222,DE,"de_DE,en_US"
SPK-VLV-PACK,top_seller,15,DE,"de_DE,en_US"
SPK-VLV-PACK,random,0,DE,"de_DE,en_US"
SPK-HP-SENS,pdp_impressions,2383,DE,"de_DE,en_US"
SPK-HP-SENS,top_seller,5,DE,"de_DE,en_US"
SPK-HP-SENS,random,0,DE,"de_DE,en_US"
SRV-WS-PMP-OVH,pdp_impressions,2103,DE,"de_DE,en_US"
SRV-WS-PMP-OVH,top_seller,26,DE,"de_DE,en_US"
SRV-WS-PMP-OVH,random,0,DE,"de_DE,en_US"
SRV-WS-PMP-SEAL,pdp_impressions,3259,DE,"de_DE,en_US"
SRV-WS-PMP-SEAL,top_seller,0,DE,"de_DE,en_US"
SRV-WS-PMP-SEAL,random,0,DE,"de_DE,en_US"
SRV-WS-VLV-SVC,pdp_impressions,5241,DE,"de_DE,en_US"
SRV-WS-VLV-SVC,top_seller,46,DE,"de_DE,en_US"
SRV-WS-VLV-SVC,random,0,DE,"de_DE,en_US"
SRV-WS-SV-CERT,pdp_impressions,1063,DE,"de_DE,en_US"
SRV-WS-SV-CERT,top_seller,50,DE,"de_DE,en_US"
SRV-WS-SV-CERT,random,0,DE,"de_DE,en_US"
SRV-WS-CTRL-REP,pdp_impressions,798,DE,"de_DE,en_US"
SRV-WS-CTRL-REP,top_seller,141,DE,"de_DE,en_US"
SRV-WS-CTRL-REP,random,0,DE,"de_DE,en_US"
SRV-WS-SENS-CAL,pdp_impressions,6699,DE,"de_DE,en_US"
SRV-WS-SENS-CAL,top_seller,29,DE,"de_DE,en_US"
SRV-WS-SENS-CAL,random,0,DE,"de_DE,en_US"
IWT-SYSTEM,pdp_impressions,4240,DE,"de_DE,en_US"
IWT-SYSTEM,top_seller,153,DE,"de_DE,en_US"
IWT-SYSTEM,random,0,DE,"de_DE,en_US"
CBL-3X15-SHIELD,pdp_impressions,798,DE,"de_DE,en_US"
CBL-3X15-SHIELD,top_seller,54,DE,"de_DE,en_US"
CBL-3X15-SHIELD,random,0,DE,"de_DE,en_US"
